,url,header,location,price,Boligtype,Eieform bolig,Soverom,Primærrom,Bruksareal,Etasje,Byggeår,Energimerking,Fellesgjeld,Omkostninger,Totalpris,Felleskost/mnd.,Rom,Tomteareal,Kommunale avg.,Bruttoareal,Tomt,Grunnflate,Renovert år,Boligselgerforsikring,Pris med fellesgjeld,Utleiedel
73,https://www.finn.no/realestate/homes/ad.html?finnkode=204685312,Tiltalende 2-roms leilighet - Vestvendt balkong - Fyring/v.v. inkl. - Parkeringleie* - Svært attraktiv beliggenhet!,"Maridalsveien 229A, 0467 Oslo",4190000,Leilighet,Andel,1,55 m²,55.0,,1940,G -mørkegrønn,247 861 kr,15 504 kr,4453365.0,3 428 kr,2,,,,,,,,,
74,https://www.finn.no/realestate/homes/ad.html?finnkode=204187150,"Lys, pen og arealeffektiv 2-roms | Balkong og store vinduer | Heis | Idyllisk bakgård | Mulighet for parkeringsplass","Motzfeldts gate 21, 0561 Oslo",3950000,Leilighet,Eier (Selveier),1,57 m²,57.0,3,1992,D -mørkegrønn,62 741 kr,109 319 kr,4122060.0,3 004 kr,,,,,,,,,,
75,https://www.finn.no/realestate/homes/ad.html?finnkode=203828009,"Mortensrud - solrik 3-roms i 8.etasje med sydvendt balkong på 13 kvm. Heis, garasje og gasspeis.","Helga Vaneks vei 3F, 1281 Oslo",4350000,Leilighet,Eier (Selveier),2,73 m²,77.0,8,2015,B -mørkegrønn,,117 527 kr,4467527.0,3 943 kr,,,,,,,,,,
76,https://www.finn.no/realestate/homes/ad.html?finnkode=197329546,Praktisk 2-roms leilighet med stor solrik terrasse på 16.kvm. Peis i stue. Lave felles.kost. Oppgradert i nyere tid.,"Akerlia 13, 0951 Oslo",2990000,Leilighet,Andel,1,42 m²,42.0,1,1952,C -rød,46 000 kr,15 335 kr,3051335.0,2 735 kr,,,,,,,,,,
77,https://www.finn.no/realestate/homes/ad.html?finnkode=204886206,"Pen, romslig 3-roms hjørneleilighet med innglasset balkong og sentral beliggenhet. Betydelig pusset opp i 2012-19","Langbølgen 40, 1150 Oslo",4250000,Leilighet,Andel,2,73 m²,81.0,3,1966,E -rød,88 000 kr,15 385 kr,4353385.0,3 959 kr,,,,,,,,,,
78,https://www.finn.no/realestate/homes/ad.html?finnkode=204358056,"Vertikaldelt tomannsbolig med solrik terrasse på 68m2, hage, garasje og stor gårdsplass. Attraktivt og barnevennlig.","Heggelibakken 62, 0374 Oslo",8500000,Tomannsbolig,Eier (Selveier),3,101 m²,101.0,,1952,G -oransje,,230 058 kr,8730058.0,,,541 m² (eiet),15 389 kr per år,,,,,,,
79,https://www.finn.no/realestate/homes/ad.html?finnkode=204892058,"Lys og luftig hjørneleilighet med balkong 4,7m² & originale tregulv. Fyring, v.v & internett inkl. Attraktiv beliggenhet","Grefsenveien 5 C, 0482 Oslo",3590000,Leilighet,Aksje,1,39 m²,39.0,4,1933,G -mørkegrønn,132 691 kr,15 857 kr,3738548.0,2 683 kr,,,,,,,,,,
80,https://www.finn.no/realestate/homes/ad.html?finnkode=202329034,Innbydende og romslig 3-roms | Kort vei til off.komm og marka | Solrik balkong,"Bergensveien 30, 0963 Oslo",3200000,Leilighet,Aksje,2,67 m²,67.0,1,1948,G -oransje,293 000 kr,12 348 kr,3505348.0,4 670 kr,,,,,,,,,,
81,https://www.finn.no/realestate/homes/ad.html?finnkode=204694085,Strøken og moderne 4-roms leilighet fra 2019 - Heis - Solrik balkong på 8 kvm m/flott utsikt - Attraktiv beliggenhet.,"Lørenveien 54B, 0585 Oslo",6990000,Leilighet,Andel,3,86 m²,89.0,6,2019,C -mørkegrønn,,15 526 kr,7005526.0,4 098 kr,,,,,,,,,,
82,https://www.finn.no/realestate/homes/ad.html?finnkode=203782073,Sjarmerende 2(3)-roms endeleilighet m/attraktiv beliggenhet |Utsikt mot Portveien 2|Felles VV & fyring| Ingen dok.avg.,"Sandefjordgata 5G, 0464 Oslo",4200000,Leilighet,Andel,1,54 m²,54.0,2,1940,G -lysegrønn,57 403 kr,8 457 kr,4265860.0,3 887 kr,,,,,,,,,,
83,https://www.finn.no/realestate/homes/ad.html?finnkode=198045944,"Stor lekker tomannsbolig (2008), generøs takhøyde på ca. 3 m! Store soverom, peis, garasje og solrik hage! Må oppleves!","Vestre Holmen vei 2B, 0376 Oslo",12800000,Tomannsbolig,Eier (Selveier),4,177 m²,180.0,,2008,C -rød,,321 342 kr,13121342.0,,5,,17 317 kr per år,,,,,,,
84,https://www.finn.no/realestate/homes/ad.html?finnkode=203585348,Flott gjennomgående 4(5)-roms leilighet med 2 balkonger og gode solforhold. Garasjeplass med mulighet for elbil lader.,"Høybråtenveien 21C, 1055 Oslo",3650000,Leilighet,Andel,3,103 m²,103.0,4,1977,E -rød,393 078 kr,13 154 kr,4056232.0,5 044 kr,,,,,,,,,,
85,https://www.finn.no/realestate/homes/ad.html?finnkode=204502012,"Moderne 4(5)-roms selveier hjørneleilighet med stor, privat markterrasse og hage (ca. 81 kvm) - To bad - Garasjeplass","Seljeveien 27, 0575 Oslo",7200000,Leilighet,Eier (Selveier),3,96 m²,100.0,1,2012,C -mørkegrønn,,182 072 kr,7382072.0,4 693 kr,,,,,,,,,,
86,https://www.finn.no/realestate/homes/ad.html?finnkode=203161798,Nyoppusset(2020) og gjennomgående 3-r toppleilighet på 92m² - Peis - Moderne bambuskjøkken m/ stenplate - God bodplass,"Inkognito terrasse 3B, 0256 Oslo",7990000,Leilighet,Eier (Selveier),2,92 m²,92.0,4,1891,G -lysegrønn,,209 392 kr,8199392.0,3 672 kr,,,,,,,,,,
87,https://www.finn.no/realestate/homes/ad.html?finnkode=203792161,Lekker og moderne vertikaldelt tomannsbolig over tre plan - Solrike uteplasser og hage - 2 garasjeplasser med elbillader,"Kvernveien 2B, 0383 Oslo",11900000,Tomannsbolig,Eier (Selveier),4,131 m²,131.0,3,2015,B -oransje,,307 142 kr,12207142.0,,,,10 944 kr per år,,,,,,,
88,https://www.finn.no/realestate/homes/ad.html?finnkode=204874537,3-R oppussingsobjekt i toppetasjen I Solrik vestvendt balkong I Originale tregulv I Vinduer fra 2017 I Pent bad fra 2007,"Uelands gate 71, 0462 Oslo",5000000,Leilighet,Andel,2,73 m²,73.0,5,1948,G -rød,374 857 kr,15 503 kr,5390360.0,4 311 kr,,,,,,,,,,
89,https://www.finn.no/realestate/homes/ad.html?finnkode=201976662,"Pen og arealsmart studioleilighet. Ypperlig førstegangskjøp. Ingen dok.avg/forkjøp. ""Alt"" inkl. i felleskost!","Sandakerveien 11A, 0473 Oslo",2350000,Leilighet,Aksje,0,21 m²,21.0,3,1936,G -rød,154 215 kr,17 225 kr,2521440.0,2 733 kr,,,,,,,,,,
90,https://www.finn.no/realestate/homes/ad.html?finnkode=204757551,"Solrik og pen halvpart vertikaldelt bolig med hybel, 2 p-plasser og vestvendt terrasse og hage","Hyggeveien 11D, 1178 Oslo",11700000,Tomannsbolig,Eier (Selveier),4,158 m²,160.0,,1994,E -rød,,,,,,2739 m² (eiet),,,,,,,,
91,https://www.finn.no/realestate/homes/ad.html?finnkode=204435988,Innbydende 2-roms i populære Funkisgården! God og romslig planløsning - Lave bokostnader - Et perfekt førstegangskjøp!,"Åsengata 42 A, 0480 Oslo",2900000,Leilighet,Andel,1,27 m²,27.0,2,1937,E -mørkegrønn,75 704 kr,8 032 kr,2983736.0,2 417 kr,,,,,,,,,,
92,https://www.finn.no/realestate/homes/ad.html?finnkode=203932654,"Strøken, lys og eksklusiv 3-roms hjørneleil. i 14.etasje | 2 balkonger på totalt 22 kvm. & spektakulær utsikt | Må sees!","Trelastgata 27, 0191 Oslo",7900000,Leilighet,Eier (Selveier),2,67 m²,68.0,14,2016,C -mørkegrønn,,209 042 kr,8109042.0,5 287 kr,,,,,,,,,,
93,https://www.finn.no/realestate/homes/ad.html?finnkode=204873392,Innholdsrik og sjarmerende del av 3-mannsbolig over 4 plan/ Solrik takterrasse på ca. 18 kvm/ Attraktiv beliggenhet!,"Langgata 15 C, 0566 Oslo",12000000,Leilighet,Eier (Selveier),3,150 m²,159.0,,1870,F -oransje,,311 570 kr,12311570.0,3 036 kr,,484 m² (eiet),,,,,,,,
94,https://www.finn.no/realestate/homes/ad.html?finnkode=204713234,"Lekker, gjennomgående 3-roms med balkong og soverom mot rolig bakgård. Parkering. To peisinnsatser. Sentral beliggenhet.","Thereses gate 28 B, 0168 Oslo",7800000,Leilighet,Eier (Selveier),2,90 m²,90.0,3,1891,F -rød,,196 342 kr,7996342.0,3 775 kr,,,,,,,,,,
95,https://www.finn.no/realestate/homes/ad.html?finnkode=204709973,SOLGT - VISNING AVLYST,"Steinspranget 20, 1156 Oslo",4000000,Leilighet,Andel,2,66 m²,66.0,3,1957,F -rød,82 616 kr,8 010 kr,4090626.0,3 303 kr,,,,,,,,,,
96,https://www.finn.no/realestate/homes/ad.html?finnkode=204425623,"Rålekker og effektiv 4-R med stor markterrasse, garasjeplass og god standard. Bad + wc. Sentral og spennende beliggenhet","Sigurd Hoels vei 5, 0655 Oslo",6000000,Leilighet,Eier (Selveier),3,77 m²,77.0,1,2018,C -mørkegrønn,,152 807 kr,6152807.0,3 202 kr,,,,,,,,,,
97,https://www.finn.no/realestate/homes/ad.html?finnkode=204114496,Nordstrand: Helt ny familievennlig enebolig - Ferdigstilt Des. 2020 - Hage og balk. - 2 inng. - Dobbelgarasje - 4(5) sov,"Ekebergveien 207 A, HUS A, 1162 Oslo",13900000,Enebolig,Eier (Selveier),4,179 m²,223.0,,2020,,,128 170 kr,14028170.0,,6,297 m² (eiet),,,,,,,,
98,https://www.finn.no/realestate/homes/ad.html?finnkode=202939132,"Strøken toppleilighet fra 2020 over 2 plan. Stukkatur/rosett, balkong, takterrasse og hybel. Må oppleves!","Vibes gate 16 A, 0356 Oslo",15000000,Leilighet,Andel,3,154 m²,154.0,4,1893,G -oransje,271 904 kr,8 032 kr,15279936.0,8 189 kr,,,,,,,,,,
99,https://www.finn.no/realestate/homes/ad.html?finnkode=203850242,Lekker andelsleil. med solrik vestvendt balkong og flott utsikt. V.v./fyring inkl. Sentralt. Denne bør ses!,"Disenveien 27, 0587 Oslo",3180000,Leilighet,Andel,0,32 m²,32.0,9,1957,F -mørkegrønn,28 459 kr,1 132 kr,3209591.0,1 836 kr,,,,,,,,,,
100,https://www.finn.no/realestate/homes/ad.html?finnkode=188456977,Svært sjarmerende og innholdsrik enebolig med velstelt og usjenert hage. Atelier. Mulighet for utleieenhet.,"Sognsveien 149, 0860 Oslo",18900000,Enebolig,Eier (Selveier),4,242 m²,252.0,,1940,G -oransje,,489 842 kr,19389842.0,,5,,18 113 kr per år,,,,,,,
101,https://www.finn.no/realestate/homes/ad.html?finnkode=202256773,Strøken 3-roms i nybygg - Vestvendt balkong - Heis - Garasje - Gasspeis - Rett ved Stilla og Nordmarka,"Brekkeveien 19, 0884 Oslo",6000000,Leilighet,Eier (Selveier),2,73 m²,75.0,3,1962,E -mørkegrønn,,167 105 kr,6167105.0,4 507 kr,,,,,,,,,,
102,https://www.finn.no/realestate/homes/ad.html?finnkode=204885503,Garasjeplass med mulighet for EL-Lader i Marienlyst Garasjer AS,"Kirkeveien 92, 0362 Oslo",550000,Garasje/Parkering,Aksje,0,15 m²,15.0,,1960,,,5 560 kr,555560.0,867 kr,,4767 m² (eiet),,,,,2016,,,
103,https://www.finn.no/realestate/homes/ad.html?finnkode=204870815,Flott 3-roms selveierleilighet med god standard. Supersentral og rolig beliggenhet. Kjøkken fra 2015 og heis.,"Sverdrups gate 3, 0559 Oslo",4230000,Leilighet,Eier (Selveier),2,59 m²,59.0,4,1988,D -rød,48 000 kr,118 520 kr,4396520.0,3 812 kr,,,,,,,,,,
104,https://www.finn.no/realestate/homes/ad.html?finnkode=204805362,Vertikaldelt tomannsbolig. Meget familievennlig planløsning og svært attraktiv beliggenhet.,"Midtveien 35, 0583 Oslo",7900000,Tomannsbolig,Eier (Selveier),3,104 m²,107.0,,2008,C -oransje,,,,1 200 kr,,979 m² (eiet),,,,,,,,
105,https://www.finn.no/realestate/homes/ad.html?finnkode=203846303,Lys og arealeffektiv utsiktsleilighet | 3-roms i 10. etg med vestvendt balkong | Heis | Varmtv/fyring inkl.| Lave omk.,"Rødtvetveien 22, 0955 Oslo",3350000,Leilighet,Andel,2,66 m²,66.0,10,1961,F -mørkegrønn,94 860 kr,8 009 kr,3452869.0,3 448 kr,,,,,,,,,,
106,https://www.finn.no/realestate/homes/ad.html?finnkode=204045113,"Attraktiv, gj.gående og arealeffektiv 3-roms selveierleilighet m/lave felleskostnader - Sentralt - V.vann & fyring inkl.","Wilhelms gate 8 A, 0168 Oslo",4900000,Leilighet,Eier (Selveier),2,58 m²,58.0,,1935,F -mørkegrønn,3 817 kr,134 140 kr,5037957.0,2 484 kr,3,,,,,,,,,
107,https://www.finn.no/realestate/homes/ad.html?finnkode=204045158,"Sjelden mulighet øverst på Årvoll. Stor, delikat familiebolig med markterrasse, gode solforhold og garasjepl. m/el-lader","Årvollveien 78, 0590 Oslo",10500000,Leilighet,Eier (Selveier),4,130 m²,135.0,1,2016,B -rød,3 345 kr,274 140 kr,10777485.0,4 128 kr,,,,,,,,,,
108,https://www.finn.no/realestate/homes/ad.html?finnkode=204457949,Sjeldent attraktiv 2-roms m/eneboligfølelse i eksklusivt strøk - Vestvendt og solrik terrasse på 27 kvm - Garasje - Peis,"Svalbardveien 1B, 0374 Oslo",5150000,Leilighet,Eier (Selveier),1,57 m²,57.0,2,1988,E -rød,6 791 kr,130 242 kr,5287033.0,3 673 kr,,,,,,,,,,
109,https://www.finn.no/realestate/homes/ad.html?finnkode=204627151,"Attraktiv, flott og moderne enebolig over 3 plan med høy standard- 2 garasjeplasser med el-lader, hage og takterrasse.","Gregers Grams vei 13D, 0382 Oslo",17800000,Enebolig,Eier (Selveier),4,218 m²,241.0,,2014,B -lysegrønn,,451 342 kr,18251342.0,2 500 kr,5,,,,,,,,,
110,https://www.finn.no/realestate/homes/ad.html?finnkode=193154611,"Stor, herskapelig villaeiendom - Hovedhus, portnerbolig og dobbel garasje - En sjeldenhet med flott beliggenhet","Eckersbergs gate 47, 0266 Oslo",125000000,Enebolig,Eier (Selveier),,594 m²,758.0,,1918,,,3 140 642 kr,128140642.0,,,1299 m² (eiet),36 744 kr per år,850 m²,,,,Ja,,
111,https://www.finn.no/realestate/homes/ad.html?finnkode=205035393,"Herskapelig enebolig med optimale solforhold, og nydelig beliggenhet. Betydelig modernisert i 2020. Rolig gate","Dalbakkveien 21A, 0682 Oslo",12800000,Enebolig,Eier (Selveier),6,262 m²,287.0,,1927,G -oransje,,335 670 kr,13135670.0,,10,,11 986 kr per år,,,,,,,
112,https://www.finn.no/realestate/homes/ad.html?finnkode=203820377,Tiltalende 2-roms med balkong i stille nabolag rett ved Sognsvann og marka. - Heis - 12 minutter med T-bane til byen.,"Folke Bernadottes vei 6, 0862 Oslo",3500000,Leilighet,Andel,1,42 m²,44.0,2,1960,E -rød,20 756 kr,13 920 kr,3534676.0,2 992 kr,,,,,,,,,,
113,https://www.finn.no/realestate/homes/ad.html?finnkode=204551015,Gjennomgående klassisk 3-roms selveierleilighet | Balkong | Stukkatur og rosetter | Peisovner | Attraktiv beliggenhet,"Stensgata 3A, 0358 Oslo",6100000,Leilighet,Eier (Selveier),2,66 m²,66.0,3,1892,G -oransje,37 993 kr,154 762 kr,6292755.0,3 114 kr,,,,,,,,,,
114,https://www.finn.no/realestate/homes/ad.html?finnkode=204765421,Moderne og innbydende 3-roms endeleilighet med solrik balkong -Heis -Muligh. for garasjeleie - Sentralt - Nær marka,"Kaj Munks vei 41B, 0876 Oslo",3950000,Leilighet,Eier (Selveier),2,54 m²,54.0,2,1962,F -rød,,110 620 kr,4060620.0,2 769 kr,,,,,,,,,,
115,https://www.finn.no/realestate/homes/ad.html?finnkode=193288364,3-roms gjennomgående leilighet med oppussingsmulighet. Balkong med barnevennlig plassering.,"Kalbakkslyngen 13, 0951 Oslo",3260000,Leilighet,Andel,2,64 m²,74.0,3,1956,,145 582 kr,5 732 kr,3411314.0,4 033 kr,,473521 m² (eiet),,,,,,,,
116,https://www.finn.no/realestate/homes/ad.html?finnkode=203619290,"Lys & strøken 4-roms toppleilighet m/ 2 nyere bad, 2 balkonger og garasjeplass. Flott utsikt over Oslo. Barnevennlig","Lindebergveien 47A, 1069 Oslo",3950000,Leilighet,Andel,3,82 m²,96.0,4,1977,E -rød,238 983 kr,8 010 kr,4196993.0,4 816 kr,,,,,,,,,,
117,https://www.finn.no/realestate/homes/ad.html?finnkode=190839558,Innholdsrik og velholdt halvpart av tomannsbolig med fin utsikt. Mulighet for hybel i u.etg. Garasje.,"Olaves Hvervens vei 50, 1266 Oslo",7000000,Tomannsbolig,Eier (Selveier),3,140 m²,145.0,,2000,D -oransje,,189 020 kr,7189020.0,500 kr,,263 m² (eiet),11 500 kr per år,,,,,,,
118,https://www.finn.no/realestate/homes/ad.html?finnkode=200209434,ULLERN: Enebolig med fantastisk utsikt! Tegnet av de prisbelønte arkitektene Wenche og Jens Selmer. Flotte uteplasser!,"Øvre Ullern terrasse 27 A, 0380 Oslo",20500000,Enebolig,Eier (Selveier),3,281 m²,307.0,,1958,E -gul,,513 877 kr,21013877.0,,6,,15 583 kr per år,,,,,,,
119,https://www.finn.no/realestate/homes/ad.html?finnkode=203467516,"LØREN- 5-roms selveier med hybel. God planløsning, 2 bad, sydvendt terrasse og garasjeplass.","Peter Møllers vei 41, 0585 Oslo",9700000,Leilighet,Eier (Selveier),4,112 m²,119.0,2,2018,C -lysegrønn,,243 756 kr,9943756.0,4 455 kr,,,,,,,,,,
120,https://www.finn.no/realestate/homes/ad.html?finnkode=204648587,"Innholdsrik, lys og pen 4-roms hjørneleilighet|Vinduer på 3 sider|Peis|Balkong|3 boder|Parkering*|Sentral beliggenhet","Landingsveien 9, 0770 Oslo",5450000,Leilighet,Eier (Selveier),3,86 m²,86.0,2,1950,G -oransje,119 952 kr,140 562 kr,5710514.0,4 835 kr,,,,,,,,,,
121,https://www.finn.no/realestate/homes/ad.html?finnkode=204205325,SOFIENBERG - Meget flott og sjarmerende 2-roms beliggende midt mellom Botaniske hage og Tøyenparken med solrik balkong!,"Sofienberggata 54B, 0563 Oslo",3300000,Leilighet,Aksje,1,35 m²,35.0,1,1939,G -mørkegrønn,199 232 kr,19 248 kr,3518480.0,3 181 kr,,,,,,,,,,
122,https://www.finn.no/realestate/homes/ad.html?finnkode=204875196,Delikat og innbydende 2-roms m/ fransk balkong - Svært rolig og sentrumsnær beliggenhet - Stor felles takterrasse - Heis,"Nedre Vaskegang 4B, 0186 Oslo",3850000,Leilighet,Eier (Selveier),1,49 m²,49.0,2,2015,B -rød,,107 792 kr,3957792.0,3 061 kr,,,,,,,,,,
123,https://www.finn.no/realestate/homes/ad.html?finnkode=204214073,"Gjennomgående 5-roms med solrik balkong, garasjeplass og barnevennlig beliggenhet - Nyrehabilitert sameie - IN-ordning*","Ulvenveien 123E, 0665 Oslo",4590000,Leilighet,Eier (Selveier),4,107 m²,111.0,1,1981,F -rød,703 739 kr,133 662 kr,5427401.0,8 050 kr,,,,,,,,,,
124,https://www.finn.no/realestate/homes/ad.html?finnkode=204702996,"Klassisk 3(4)-roms med god planløsning, stukkatur og rosett - Sentral beliggenhet - Peis - Eget inngangsparti.","Frydenlundgata 13, 0169 Oslo",7390000,Leilighet,Eier (Selveier),2,93 m²,93.0,1,1898,G -oransje,8 036 kr,183 842 kr,7581878.0,3 499 kr,,,,,,,,,,
125,https://www.finn.no/realestate/homes/ad.html?finnkode=204768895,"Hjørne/toppleilighet med 56 kvm solrik terrasse og vinterhage - Heis, garasje, 2 bad - Nær buss, bane og Røa sentrum","Snargangen 2 B, 0755 Oslo",14100000,Leilighet,Eier (Selveier),3,148 m²,175.0,3,2007,E -rød,,361 520 kr,14461520.0,5 801 kr,,,,,,,,,,
126,https://www.finn.no/realestate/homes/ad.html?finnkode=203851327,Lys og luftig 2(3)-roms toppleilighet med mye særpreg | Populære Sommerfrydløkken | Vv/fyring inkl. | Idyllisk gårdsrom,"Bisp Nikolas' gate 6, 0652 Oslo",4100000,Leilighet,Aksje,1,61 m²,61.0,5,1933,G -mørkegrønn,291 027 kr,19 470 kr,4410497.0,4 424 kr,,,,,,,,,,
127,https://www.finn.no/realestate/homes/ad.html?finnkode=204414594,VISNING AVLYST. BUD GITT DIREKTE TIL SELGER. Peis og god standard. Vestvendt balkong. Barnevennlig.,"Steinspranget 59, 1156 Oslo",3650000,Leilighet,Andel,2,63 m²,65.0,3,1956,E -rød,184 000 kr,8 626 kr,3842626.0,2 814 kr,,,,,,,,,,
128,https://www.finn.no/realestate/homes/ad.html?finnkode=204470114,"Strøken & nyere 4-r utsiktsleilighet på 90m² - Takhøyde på hele 2,75m - Solrik balkong - Heis - Garasjepl. - Fjernvarme","Lørenveien 59A, 0585 Oslo",8190000,Leilighet,Eier (Selveier),3,86 m²,90.0,9,2018,B -mørkegrønn,,214 392 kr,8404392.0,3 250 kr,,,,,,,,,,
129,https://www.finn.no/realestate/homes/ad.html?finnkode=204086324,Lekker og gjennomgående 3-roms selveier med nytt kjøkken - Balkong - Heis - Sentral og tilbaketrukket beliggenhet!,"Wilhelms gate 1, 0168 Oslo",5400000,Leilighet,Eier (Selveier),2,54 m²,54.0,5,1993,D -rød,40 000 kr,147 542 kr,5587542.0,2 552 kr,,,,,,,,,,
130,https://www.finn.no/realestate/homes/ad.html?finnkode=204988841,Flott 2-roms m/ utsikt. Perfekt førstegangskjøp. Lekkert kjøkken. Bad fra 2019. V.v. og fyring inkl.,"Schouterrassen 9, 0573 Oslo",3200000,Leilighet,Andel,1,37 m²,37.0,5,1937,G -mørkegrønn,240 172 kr,8 032 kr,3448204.0,3 364 kr,,,,,,,,,,
131,https://www.finn.no/realestate/homes/ad.html?finnkode=204881091,Moderne og lekker leilighet med stor balkong og flott utsikt - Heis - Varmtvann og internett inkl,"Maridalsveien 205, 0469 Oslo",2590000,Leilighet,Aksje,,27 m²,27.0,5,1940,C -rød,429 008 kr,19 520 kr,3038528.0,2 981 kr,1,,,,,,,,,
132,https://www.finn.no/realestate/homes/ad.html?finnkode=199456678,"""Townhouse"" i rolig bakgård - skap drømmehjemmet i attraktive omgivelser! Ombygd stall med ramme for endring til bolig.","Ullevålsveien 93B, 0359 Oslo",5990000,Kontor,Eier (Selveier),2,72 m²,80.0,,1900,G -rød,113 719 kr,168 240 kr,6271959.0,6 419 kr,3,,,,,,,,,
133,https://www.finn.no/realestate/homes/ad.html?finnkode=198116932,"Unik, arkitekttegnet fabrikkleilighet over to plan på 430² BRA. To private takterrasser på ca 120m² med egen hytte.","Gøteborggata 27B, 0566 Oslo",23500000,Leilighet,Eier (Selveier),4,416 m²,430.0,2,1912,G -oransje,180 kr,588 874 kr,24089054.0,2 674 kr,,,,,,,,,,
134,https://www.finn.no/realestate/homes/ad.html?finnkode=203017379,"Nyere (2009) topp/endeleilighet med en av områdets beste beliggenheter | 9,5 m² vestvendt balkong | Garasje | Heis","Marta Steinsviks vei 6B, 1283 Oslo",5500000,Leilighet,Andel,3,85 m²,90.0,5,2009,D -lysegrønn,,8 060 kr,5508060.0,3 575 kr,,,,,,,,,,
135,https://www.finn.no/realestate/homes/ad.html?finnkode=204269406,"Meget tiltalende 2-roms toppleilighet med to solfylte terrasser, fin utsikt, moderne stil og perfekt beliggenhet.","Johannes Bruns gate 12 D, 0452 Oslo",5100000,Leilighet,Aksje,1,41 m²,41.0,6,1952,G -rød,87 000 kr,10 438 kr,5197438.0,3 464 kr,,,,,,,,,,
136,https://www.finn.no/realestate/homes/ad.html?finnkode=203461410,"Strøken og nyere(2018) 2-r utsiktsleilighet - Solrik balkong, heis og garasjepl. m/ el-lader - God takhøyde - Fjernvarme","Lørenveien 59A, 0585 Oslo",4390000,Leilighet,Eier (Selveier),1,41 m²,43.0,9,2018,C -mørkegrønn,,119 392 kr,4509392.0,1 840 kr,,,,,,,,,,
137,https://www.finn.no/realestate/homes/ad.html?finnkode=205024741,MAJORSTUEN/VESTKANTTORGET- DELIKAT 2(3) R.TOPPETG. - FYRING & V.V. INKL. - BRANNBALKONG!,"Neuberggata 9 a, 0367 Oslo",4190000,Leilighet,Eier (Selveier),1,50 m²,50.0,5,1932,G -mørkegrønn,225 000 kr,118 612 kr,4533612.0,3 609 kr,,,,,,,,,,
