,url,header,location,price,Boligtype,Eieform bolig,Soverom,Primærrom,Bruksareal,Etasje,Byggeår,Energimerking,Fellesgjeld,Omkostninger,Totalpris,Felleskost/mnd.,Tomt,Tomteareal,Kommunale avg.,Bruttoareal,Rom,Renovert år,Boligselgerforsikring,Pris med fellesgjeld,Grunnflate,Festeavgift,Utleiedel
800,https://www.finn.no/realestate/homes/ad.html?finnkode=181670485,Unik og moderne leilighet med god standard - garasje - midt i sentrum av Kyrkjebygda,"Gardsvegen 3B, 4540 Åseral",1950000,Leilighet,Eier (Selveier),2,122 m²,122.0,,2008,C -oransje,,60 320 kr,2010320.0,,,1413 m² (eiet),7 883 kr per år,,,,,,,,
801,https://www.finn.no/realestate/homes/ad.html?finnkode=178994769,Pen leilighet over to etasjer i populært boligområde,"Vårbegerveien 11, 4824 Bjorbekk",1790000,Leilighet,Eier (Selveier),2,73 m²,76.0,2,2006,,,46 092 kr,1836092.0,2 250 kr,,4345 m² (eiet),9 047 kr per år,,,,,,,,
802,https://www.finn.no/realestate/homes/ad.html?finnkode=181895570,NYOPPUSSET ENEBOLIG MED HELT NYTT BAD OG KJØKKEN. VISNING 26. JANUAR KL. 16:00,"Storevollhei 8, 4707 Vennesla",2090000,Enebolig,Eier (Selveier),4,110 m²,120.0,,1958,G -rød,,53 592 kr,2143572.0,,,914 m² (eiet),,,,,,,,,
803,https://www.finn.no/realestate/homes/ad.html?finnkode=150559253,"TA KONTAKT FOR VISNING! Sentralt beliggende 2-roms andelsleilighet med veranda og nyoppusset, flislagt bad.","Lynghaugen 6, 4844 Arendal",650000,Leilighet,Andel,1,41 m²,41.0,2,1968,G -rød,390 106 kr,8 032 kr,1048138.0,4 700 kr,,,,,,,,,,,
804,https://www.finn.no/realestate/homes/ad.html?finnkode=180495350,Hisøy/His - Oppusset og fin  2-roms leilighet med innglasset veranda på 21 kvm,"Skibberhei 42 C, 4817 His",850000,Leilighet,Andel,1,43 m²,43.0,1,1971,F -rød,281 524 kr,7 982 kr,1139506.0,4 907 kr,,,,,,,,,,,
805,https://www.finn.no/realestate/homes/ad.html?finnkode=180339001,Søm - Delvis oppusset enebolig med fantastisk utsikt og særdeles gode solforhold - Garasje,"Vardåsveien 25, 4637 Kristiansand S",3990000,Enebolig,Eier (Selveier),4,190 m²,196.0,2,1969,,,101 092 kr,4091092.0,,,,15 952 kr per år,,6,,,,,,
806,https://www.finn.no/realestate/homes/ad.html?finnkode=182491786,"Lyngdal/Romsleiren -Innholdsrik og nyere enebolig i kjede sentralt på Rom! Terrasse, hage og garasje.","Steinbergveien 14 C, 4580 Lyngdal",2990000,Enebolig,Eier (Selveier),3,144 m²,170.0,,2017,C -rød,,90 392 kr,3080392.0,,,1684 m² (eiet),9 233 kr per år,,,,,,,,
807,https://www.finn.no/realestate/homes/ad.html?finnkode=181823038,"Sentral, koselig og klassisk 2-roms selveierleilighet i barnevennlig område, med ildsted","Bringsværveien 2A, 4885 Grimstad",1890000,Leilighet,Eier (Selveier),1,58 m²,58.0,1,2017,,,55 992 kr,1945992.0,1 458 kr,,29958 m² (eiet),7 541 kr per år,,,,,,,,
808,https://www.finn.no/realestate/homes/ad.html?finnkode=162555372,Lyngdal/ Svenevik - Trivelig 3-roms leilighet med fin beliggenhet! Barnevennlig område og nærhet til sjøen,"Kalvehagsveien 4D, 4580 Lyngdal",1250000,Leilighet,Eier (Selveier),2,71 m²,75.0,,2000,,,42 792 kr,1292792.0,,,782 m² (eiet),,,3,,,,,,
809,https://www.finn.no/realestate/homes/ad.html?finnkode=163862282,Kontakt megler for visning ! Kombinasjonsbygg med romslig leilighet og butikklokale - God standard,"Storgata 15, 4950 Risør",2490000,Enebolig,Eier (Selveier),3,216 m²,223.0,,1863,G -oransje,,63 592 kr,2553592.0,,,192 m² (eiet),26 864 kr per år,,,,,,,,
810,https://www.finn.no/realestate/homes/ad.html?finnkode=182206924,Mandal - Innholdrik enebolig med alt på en flate i Buråsveien. Garasje på tomten,"Buråsveien 9, 4514 Mandal",2390000,Enebolig,Eier (Selveier),2,91 m²,112.0,,1963,G -gul,,71 392 kr,2461392.0,,,295 m² (eiet),,,,,,,,,
811,https://www.finn.no/realestate/homes/ad.html?finnkode=154062537,"Røyknes - Oppgradert, sjarmerende enebolig - 2,6 dekar tomt - Naturskjønt og landlig.","Røyknesvegen 87, 4715 Øvrebø",1390000,Enebolig,Eier (Selveier),2,82 m²,82.0,,1945,,,47 622 kr,1437622.0,,,2662 m² (eiet),5 720 kr per år,,4,,,,,,
812,https://www.finn.no/realestate/homes/ad.html?finnkode=180366602,Innholdsrik vert.delt tomannsbolig i rolig boligområde på Høietun,"Høietun 159, 4619 Mosby",2150000,Tomannsbolig,Eier (Selveier),,141 m²,153.0,,1983,F -oransje,,66 592 kr,2216592.0,,,396 m² (eiet),11 999 kr per år,,,,,,86 m²,,
813,https://www.finn.no/realestate/homes/ad.html?finnkode=183101162,Lomtjønn  |  Smakfull 4-roms leilighet  |  Sydvest-vendt veranda  |  P-plass i kjeller  |  Heis,"Blåmeisvegen 28A, 4708 Vennesla",2090000,Leilighet,Eier (Selveier),3,78 m²,78.0,1,2013,,,61 022 kr,2151022.0,1 100 kr,,855 m² (eiet),,,,,,,,,
814,https://www.finn.no/realestate/homes/ad.html?finnkode=180052620,Svennevik - Meget pen enebolig over tre plan med utleiedel og flott sjøutsikt! Kun 25 m. til sjøen!,"Stråndeveien 4, 4520 Lindesnes",2490000,Enebolig,Eier (Selveier),,257 m²,293.0,,1965,,,77 892 kr,2567892.0,,,654 m² (eiet),,,,,Ja,,,,
815,https://www.finn.no/realestate/homes/ad.html?finnkode=167782362,"Arendal - Nyere 3 - roms sentrumsnær leilighet, med garasjeplass!","Kirkegårdsveien 11A, 4847 Arendal",1790000,Leilighet,Eier (Selveier),2,57 m²,60.0,1,2016,B -rød,,53 192 kr,1843192.0,,,,10 433 kr per år,,,,,,,,
816,https://www.finn.no/realestate/homes/ad.html?finnkode=180850523,Idylliske leiligheter med garasje- og båtplass i Grimstad. Ingen boplikt!,"Rønnes 35, 4885 Grimstad",3250000,Leilighet,Eier (Selveier),2,58 m²,58.0,,1852,D,,82 502 kr,3332502.0,1 436 kr,,,,,,2016,,,,,
817,https://www.finn.no/realestate/homes/ad.html?finnkode=180438201,Innholdsrik enebolig med trippel garasje og innredet leilighet. Solrik og usjenert tomt. Barnevennlig.,"Kongshavnveien 6, 4812 Kongshavn",3390000,Enebolig,Eier (Selveier),4,174 m²,179.0,,1984,E -gul,,98 742 kr,3488742.0,,,,16 640 kr per år,,6,,,,,,
818,https://www.finn.no/realestate/homes/ad.html?finnkode=180351029,Vollgaten 11 - I hjerte av Flekkefjord - Utleiedel,"Vollgaten 11, 4407 Flekkefjord",2500000,Enebolig,Eier (Selveier),2,54 m²,117.0,,1875,G -rød,,63 920 kr,2563920.0,,,60 m² (eiet),4 200 kr per år,,,,,,,,
819,https://www.finn.no/realestate/homes/ad.html?finnkode=183141171,Meget fin og velholdt 3-roms leilighet - Vestvendt - Solrikt - Utsikt - Innglasset veranda på 20 kvm - Garasjeplass,"Bratthenget 2 B, 4846 Arendal",1290000,Leilighet,Andel,2,84 m²,84.0,4,1973,F -rød,564 344 kr,7 982 kr,1862326.0,6 071 kr,,,,,,,,,,,
820,https://www.finn.no/realestate/homes/ad.html?finnkode=181121384,Ta kontakt for visning! Lys og trivelig hjørneleilighet i toppetasje - Heis - Stor solrik balkong uten innsyn - P-plass,"Gamle Kuliaveg 98, 4645 Nodeland",650000,Leilighet,Andel,2,64 m²,64.0,4,2015,,1 667 450 kr,5 432 kr,2322882.0,8 814 kr,,541 m² (eiet),,,,,,,,,
821,https://www.finn.no/realestate/homes/ad.html?finnkode=154330718,Funksjonell leilighet m/fin beliggenhet i Vanse sentrum. Heis. Parkering i lukket anlegg.,"Abraham Berges vei 5B, 4560 Vanse",1390000,Leilighet,Eier (Selveier),1,67 m²,67.0,2,2001,D -rød,,37 170 kr,1427170.0,1 600 kr,,,8 732 kr per år,,,,,,,,
822,https://www.finn.no/realestate/homes/ad.html?finnkode=169237663,"Nyere leilighet med 3 soverom, Hagekleiva - Parkeringsplass i kjeller.","Hageleet 31, 4580 Lyngdal",1980000,Leilighet,Eier (Selveier),3,80 m²,80.0,2,2014,D -oransje,,,,600 kr,,,9 687 kr per år,,,,,,,,
823,https://www.finn.no/realestate/homes/ad.html?finnkode=180344213,Innholdsrik og velholdt enebolig med landlig og solrik beliggenhet.,"Museumsveien 17A, 4560 Vanse",1950000,Enebolig,Eier (Selveier),3,112 m²,121.0,,1956,,,60 392 kr,2010392.0,,,910 m² (eiet),,133 m²,,,,,,,
824,https://www.finn.no/realestate/homes/ad.html?finnkode=181575610,"Nyere, flott enebolig med utsikt og alt på en flate i Berglia 27","Berglia 27, 4407 Flekkefjord",4700000,Enebolig,Eier (Selveier),3,138 m²,189.0,,2015,C -rød,,133 170 kr,4833170.0,,,637 m² (eiet),16 485 kr per år,,,,,,,,
825,https://www.finn.no/realestate/homes/ad.html?finnkode=182416349,"Lunde - Nyere oppgradert endeleilighet i Søgne - Nærhet til skole, barnehage og Tangvall sentrum - Opparbeidet P-plass!","Lundekleiva 2A, 4640 Søgne",2290000,Leilighet,Eier (Selveier),2,64 m²,67.0,1,2016,B -rød,,66 143 kr,2356143.0,802 kr,,,5 770 kr per år,,,,,,,,
826,https://www.finn.no/realestate/homes/ad.html?finnkode=180073612,Leilighet Sprangereid Lindesnes,4521 Lindesnes,2390000,Leilighet,Eier (Selveier),3,68 m²,68.0,2,2010,,,4 500 kr,2394500.0,2 394 kr,,,,,,,,,,,Ja
827,https://www.finn.no/realestate/homes/ad.html?finnkode=180343838,Endeleilighet med god beliggenhet i populært område. Flott uteplass. Heis. Parkering i kjeller. Flotte fellesområder.,"Hestehovstien 64, 4634 Kristiansand S",829500,Leilighet,Andel,1,67 m²,97.0,1,2018,D -rød,1 935 500 kr,960 kr,2765960.0,5 441 kr,,,,,,,,,,,
828,https://www.finn.no/realestate/homes/ad.html?finnkode=161819418,Bud foreligger: Renoveringsobjekt med tomt på ca. 257 mål - idyllisk landlig beliggenhet,"Åmlivegen 57, 4747 Valle",790000,Gårdsbruk/Småbruk,Eier (Selveier),3,118 m²,118.0,,1887,G -oransje,,35 420 kr,825420.0,,,257970 m² (eiet),,,,,,,,,
829,https://www.finn.no/realestate/homes/ad.html?finnkode=96312040,Meierigården - Meget pen selveierleilighet som er betydelig renovert i 2016! Ingen trapper!,"Elvevegen 20 J, 4480 Kvinesdal",1295000,Leilighet,Eier (Selveier),1,45 m²,47.0,,1988,,,43 912 kr,1338912.0,800 kr,Eiet,,,,2,,,,,,
830,https://www.finn.no/realestate/homes/ad.html?finnkode=183078208,Innholdsrik 3-roms selveierleilighet med attraktiv beliggenhet. Terrasse. Ta kontakt med megler for visning.,"Lille Tømmerås 2A, 4760 Birkeland",1650000,Tomannsbolig,Eier (Selveier),2,62 m²,66.0,,1995,E -rød,,56 920 kr,1706920.0,,,595 m² (eiet),10 911 kr per år,,,,,,,,
831,https://www.finn.no/realestate/homes/ad.html?finnkode=181093549,"Innholdsrik bolig med god planløsning og lettstelt tomt, nær sjø og flotte turområder.","Engelshei 34, 4790 Lillesand",3390000,Tomannsbolig,Eier (Selveier),3,120 m²,120.0,2,2011,B -oransje,,86 092 kr,3476092.0,,,,13 562 kr per år,,,,,,,,
832,https://www.finn.no/realestate/homes/ad.html?finnkode=162043119,"Lys og arealeffektiv 2-roms leilighet beliggende sentralt i Arendal. Stor, usjenert balkong med gode solforhold.","Hauglandsheia 2B, 4838 Arendal",890000,Leilighet,Eier (Selveier),1,43 m²,43.0,,1972,E -rød,21 465 kr,31 590 kr,943055.0,4 110 kr,,,5 053 kr per år,,2,,,,,,
833,https://www.finn.no/realestate/homes/ad.html?finnkode=181933144,JERNVEGEN - Stor enebolig med utleiedel på solrik utsiktstomt,"Jernvegen 16, 4755 Hovden i Setesdal",3400000,Enebolig,Eier (Selveier),8,214 m²,261.0,2,2005,D -oransje,,86 342 kr,3486342.0,,,,18 737 kr per år,,,,,,,,
834,https://www.finn.no/realestate/homes/ad.html?finnkode=178288590,Strøken og sentrumsnær 3-roms leilighet med idyllisk utsikt. GARASJE. BÅTPLASS. INGEN BOPLIKT.,"Nyvei 14, 4900 Tvedestrand",3660000,Leilighet,Eier (Selveier),2,78 m²,81.0,5,2014,C -mørkegrønn,2 091 kr,103 092 kr,3765183.0,3 700 kr,,,10 190 kr per år,,,,,,,,
835,https://www.finn.no/realestate/homes/ad.html?finnkode=205065143,"En flott enebolig i rekke med alt over et plan, beliggende usjenert til med solrik hage/platting - Garasje","Knarreviktoppen 27, 4637 Kristiansand S",4090000,Enebolig,Eier (Selveier),3,146 m²,148.0,,1979,F -gul,,117 920 kr,4207920.0,,,559 m² (festet),12 399 kr per år,,,,,,,,
836,https://www.finn.no/realestate/homes/ad.html?finnkode=174591042,Arkitekttegnet enebolig innerst i blindvei - flott utsikt og gode solforhold!,"Midtheitoppen 19, 4645 Nodeland",4490000,Enebolig,Eier (Selveier),4,154 m²,156.0,,2020,,,30 920 kr,4520920.0,,,445 m² (eiet),,,6,,,,,,
837,https://www.finn.no/realestate/homes/ad.html?finnkode=176557407,Innholdsrik enebolig sentralt på Byglandsfjord. Barnevennlig og solrikt!,"Fjellvegen 6, 4741 Byglandsfjord",1450000,Enebolig,Eier (Selveier),4,152 m²,174.0,,1979,,,51 892 kr,1501892.0,,,926 m² (eiet),20 748 kr per år,192 m²,,,,,,,
838,https://www.finn.no/realestate/homes/ad.html?finnkode=174983240,Eiken - Spennende oppussingsobjekt rett ved skolen. Stor fin tomt! Nytt yttertak i 2013! Visning etter avtale!,"Osen 11, 4596 Eiken",1250000,Enebolig,Eier (Selveier),5,130 m²,193.0,,1945,,,46 892 kr,1296892.0,,,1242 m² (eiet),,,6,,,,,,
839,https://www.finn.no/realestate/homes/ad.html?finnkode=176020009,Ny pris - Bygland - Sjarmerende småbruk på 6 222 kvm - Påmeldingsvisning,"Tveit 20, 4745 Bygland",995000,Enebolig,Eier (Selveier),4,168 m²,205.0,,1920,,,26 212 kr,1031712.0,,,6222 m² (eiet),5 169 kr per år,220 m²,,,,,,,
840,https://www.finn.no/realestate/homes/ad.html?finnkode=176345407,"Flott og velholdt leilighet fra 2015  - Høy standard, som ny!","MOSKEDALEN 1, 4708 Vennesla",1940000,Leilighet,Eier (Selveier),2,64 m²,64.0,,2015,B,,57 000 kr,1997000.0,1 500 kr,,,,,,,,,,,
841,https://www.finn.no/realestate/homes/ad.html?finnkode=176605877,NY PRIS! Stor og innholdsrik leilighet i sentrum av Vanse - Parkering i lukket anlegg,"Nordre vei 7D, 4560 Vanse",2700000,Leilighet,Eier (Selveier),2,104 m²,108.0,1,1999,E -rød,,68 670 kr,2768670.0,1 418 kr,,,12 539 kr per år,,,,,,,,
842,https://www.finn.no/realestate/homes/ad.html?finnkode=176697345,"Slettebrotan / Øvrebø  |  Pen, romslig del av tomannsbolig  |  Bra beliggenhet  |  Solrike uteplasser  |  Garasje","Slettebrotan 117 B, 4715 Øvrebø",2250000,Tomannsbolig,Eier (Selveier),3,127 m²,132.0,,2012,,,69 122 kr,2319122.0,,,1237 m² (eiet),9 986 kr per år,,4,,,,,,
843,https://www.finn.no/realestate/homes/ad.html?finnkode=176522949,"Arena Amfi, 4. etasje - Lys, arealeffektiv og tiltalende leilighet med vestvendt balkong, 2 soverom. Innflytningsklar!","Strømsbuveien 7 L, 4836 Arendal",1490000,Leilighet,Andel,2,67 m²,67.0,4,2005,D -mørkegrønn,834 059 kr,,,7 409 kr,,,,,,,,2 324 059 kr,,,
844,https://www.finn.no/realestate/homes/ad.html?finnkode=148143261,Nyrenovert romslig 3-roms selveierleilighet med terrasse. Mulighet for kjøp av garasje.,"Iuellsklev 4 B, 4844 Arendal",1990000,Leilighet,Eier (Selveier),2,82.6 m²,826.0,,1874,,87 500 kr,63 490 kr,2140990.0,2 361 kr,,872 m² (eiet),12 501 kr per år,,,,,,,,
845,https://www.finn.no/realestate/homes/ad.html?finnkode=147085235,Lys og pen toppleilighet med usjenert uteplass. Sentralt beliggende med gangavstand til sentrum.,"Engekjærveien 10, 4846 Arendal",1650000,Leilighet,Eier (Selveier),2,62 m²,68.0,,2004,,,,,500 kr,,464 m² (eiet),12 247 kr per år,72 m²,,,,,,,
846,https://www.finn.no/realestate/homes/ad.html?finnkode=180020633,Prosjektert enebolig i nytt byggefelt - alt på ett plan - Vannbåren varme,"Ramshaugveien 5, 4888 Homborsund",2999000,Enebolig,Eier (Selveier),3,112 m²,118.0,1,2020,,,19 045 kr,3018045.0,0 kr,,,,,7,,,,,,
847,https://www.finn.no/realestate/homes/ad.html?finnkode=175064688,"Funkisboliger av høyeste kvalitet med 2 bad, 4 soverom. Barnevennlig område nær Evje sentrum.Garasje.Visn 15/11 kl 12-14","Oddeskogen 14, 4735 Evje",2990000,Enebolig,Eier (Selveier),4,,140.0,,2020,,,,,,Eiet,,,157 m²,,,,,,,
848,https://www.finn.no/realestate/homes/ad.html?finnkode=175371000,"FOSSBEKK BRYGGE - Lekker leilighet m/1 soverom, stor balkong og vid sjøutsikt. Garasjeplass","Fossbekkveien 31, 4790 Lillesand",2790000,Leilighet,Eier (Selveier),1,45 m²,45.0,2,2016,,,,,2 318 kr,,,688 kr per år,,1,,,,,,
849,https://www.finn.no/realestate/homes/ad.html?finnkode=73675846,Enebolig ved Hamrebakken med flott beliggenhet og to garasjer!,"Austerdalsvegen 26, 4480 Kvinesdal",2025000,Enebolig,Eier (Selveier),3,140 m²,160.0,,1982,,,66 262 kr,2091262.0,,,965 m² (eiet),,,4,,,,,,
850,https://www.finn.no/realestate/homes/ad.html?finnkode=107807360,Flott og innholdsrik enebolig som er mye oppgradert de seneste årene. Del av egen bolig leies ut!,"Røyknesvegen 130, 4715 Øvrebø",1890000,Enebolig,Eier (Selveier),3,187 m²,191.0,,1984,F -gul,,57 702 kr,1947702.0,,,1062 m² (eiet),,,,,,,,,
851,https://www.finn.no/realestate/homes/ad.html?finnkode=177061942,Bjelland - Enebolig på romslig tomt. Garasje!,"Skjeggestadlia 28, 4536 Bjelland",1590000,Enebolig,Eier (Selveier),3,173 m²,200.0,,1982,,,51 392 kr,1641392.0,,,936 m² (eiet),,219 m²,,,,,,,
852,https://www.finn.no/realestate/homes/ad.html?finnkode=156058665,Flott enebolig med 4 soverom og en attraktiv beliggenhet. Del av dobbeltgarasje. Ta kontakt med megler for visning.,"Ospekollen 20, 4760 Birkeland",2930000,Enebolig,Eier (Selveier),4,133 m²,137.0,,2005,D -oransje,,88 920 kr,3018920.0,,,841 m² (eiet),16 202 kr per år,,,,,,,,
853,https://www.finn.no/realestate/homes/ad.html?finnkode=174542201,Hutaheiti - Flott beliggende enebolig med pen solrik tomt og gangavstand til Arendal sentrum,"Hutaheiti 11B, 4842 Arendal",3800000,Enebolig,Eier (Selveier),3,118 m²,121.0,2,1999,C -gul,,19 342 kr,3819342.0,,,,16 966 kr per år,,,,,,,,
854,https://www.finn.no/realestate/homes/ad.html?finnkode=176668843,Stor familiebolig med gode solforhold og fantastisk fjordutsikt!,"Rauliveien 45, 4407 Flekkefjord",4350000,Enebolig,Eier (Selveier),5,247 m²,294.0,3,1975,,,109 920 kr,4459920.0,,,,3 098 kr per år,,7,,,,,,
855,https://www.finn.no/realestate/homes/ad.html?finnkode=147496286,Koselig enebolig med frittliggende uthus i Lille Svalsund - Tinglyst båtplass - Oppussingsbehov,"Lille Svalsund 8, 4910 Lyngør",2800000,Enebolig,Eier (Selveier),2,66 m²,78.0,,1866,G -oransje,,85 670 kr,2885670.0,,,244 m² (eiet),9 724 kr per år,,,,,,,,
856,https://www.finn.no/realestate/homes/ad.html?finnkode=177359462,Enebolig i kjede med sentral beliggenhet på Birkenlund. Gode solforhold.,"Ridebaneveien 3, 4843 Arendal",1590000,Rekkehus,Eier (Selveier),4,109 m²,143.0,,1971,F -oransje,,51 292 kr,1641292.0,,,221 m² (eiet),14 871 kr per år,,,,,,,,
857,https://www.finn.no/realestate/homes/ad.html?finnkode=140455029,"Dvergsnes - Lekker påkostet 4-roms toppleilighet (hjørne) med stor solrik terrasse, heis og p-plass - Livsløpsstandard","Dvergsnesknatten 28, 4639 Kristiansand S",4990000,Leilighet,Eier (Selveier),3,117 m²,125.0,3,2012,,,136 320 kr,5126320.0,3 710 kr,,4185 m² (eiet),8 601 kr per år,,,,,,,,
858,https://www.finn.no/realestate/homes/ad.html?finnkode=177206655,Gårdsbruk på vakre Lista(visning ta kontakt),"Langeland 4, 4560 Vanse",3450000,Gårdsbruk/Småbruk,Eier (Selveier),3,88 m²,102.0,2,1900,,,86 250 kr,3536250.0,0 kr,,,,,,2019,,,,,
859,https://www.finn.no/realestate/homes/ad.html?finnkode=148265987,Kvinesdal sentrum-Stor flott enebolig m/godkjent utleiedel og fantastisk opparbeidet tomt!,"Kvitlevegen 9, 4480 Kvinesdal",2990000,Enebolig,Eier (Selveier),7,239 m²,300.0,,1974,,,90 392 kr,3080392.0,,,1305 m² (eiet),,,9,,,,,,
860,https://www.finn.no/realestate/homes/ad.html?finnkode=176563684,"Bod mottatt! Eventuelle bod til seljar Leif Kvinlog, tlf. 909 84833.  Bjårlii 27 m/utleigedel og garasje til sals!","Bjårlii 27, 4754 Bykle",1750000,Enebolig,Eier (Selveier),3,186 m²,213.0,2,1991,,,43 750 kr,1793750.0,0 kr,,,,,,2013,,,,,
861,https://www.finn.no/realestate/homes/ad.html?finnkode=178645343,Farsund sentrum - Sjarmerende hus med fin beliggenhet på Vestersiden - Utsikt til fjorden,"Brogaten 30 A og B, 4550 Farsund",1590000,Enebolig,Eier (Selveier),2,87 m²,87.0,3,1740,G -rød,,40 920 kr,1630920.0,,,,10 327 kr per år,,,,,,,,
862,https://www.finn.no/realestate/homes/ad.html?finnkode=158153089,Svært pen del av totalrenovert tomannsbolig - Sentralt beliggende - Trappefri adkomst!,"Vågsbygd Ringvei 23A, 4620 Kristiansand S",2500000,Tomannsbolig,Eier (Selveier),2,66 m²,66.0,1,1950,,,63 670 kr,2563670.0,,,,6 000 kr per år,,3,,,,,,
863,https://www.finn.no/realestate/homes/ad.html?finnkode=179637398,"Sørlandsidyll med potensiale. Uten boplikt. Egen sjøbod, brygge og båtplass","EID 77, 4516 Mandal",1980000,Enebolig,Eier (Selveier),3,116 m²,129.0,,1870,,,50 670 kr,2030670.0,0 kr,,1551 m² (eiet),,,,,,,,,
864,https://www.finn.no/realestate/homes/ad.html?finnkode=138812989,"Innholdsrik, solrik og landlig beliggende del av en tomannsbolig med leilighet.","Lundeveien 158, 4550 Farsund",1990000,Tomannsbolig,Eier (Selveier),4,185 m²,,,1997,E -gul,,65 420 kr,2055420.0,700 kr,,633 m² (eiet),9 400 kr per år,199 m²,,,,,,,
865,https://www.finn.no/realestate/homes/ad.html?finnkode=175077173,Strandeiendom m/nydelig beliggenhet i Svenevigsbukta - Garasje - Brygge - 3(5)soverom,"Svenevigsveien 64, 4580 Lyngdal",3990000,Enebolig,Eier (Selveier),3,184 m²,218.0,2,1972,E -oransje,,101 126 kr,4091126.0,,,,7 001 kr per år,,,,,,,,
866,https://www.finn.no/realestate/homes/ad.html?finnkode=179690085,Praktisk enebolig med fin beliggenhet i ende av blindvei - Garasje - Solrikt!,"Kanesletta 6, 4550 Farsund",2000000,Enebolig,Eier (Selveier),2,159 m²,165.0,3,1983,E -gul,,51 170 kr,2051170.0,,,,12 458 kr per år,,,,,,,,
867,https://www.finn.no/realestate/homes/ad.html?finnkode=179725993,"Vestvendt enebolig med romslig tomt, dobbel garasje og uthus! Gode solforhold!","Rørkilveien 2, 4904 Tvedestrand",1590000,Enebolig,Eier (Selveier),4,109 m²,164.0,2,1952,G -gul,,41 092 kr,1631092.0,,,,11 831 kr per år,,,,,,,,
868,https://www.finn.no/realestate/homes/ad.html?finnkode=156221378,VISNING? RING MEGLER TLF: 40408073 Tiltalende strandeiendom med solrik beliggenhet.,"Jåsundveien 741, 4580 Lyngdal",12000000,Enebolig,Eier (Selveier),4,159 m²,169.0,,2001,D -oransje,,315 670 kr,12315670.0,,,3630 m² (eiet),3 547 kr per år,,,,,,,,
